Month,Arizona/New Mexico Mountains,Arizona/New Mexico Plateau,Central Basin and Range,Chihuahuan Deserts,Colorado Plateaus,High Plains,Mojave Basin and Range,Northern Basin and Range,Northwestern Great Plains,Sonoran Basin and Range,Southern Rockies,Southwestern Tablelands,Wasatch and Uinta Mountains,Wyoming Basin
2087-07,23.932224,25.593601,25.630575,25.352322,25.485523,23.064983,31.295353,21.641184,22.981806,31.688202,16.998375,24.251106,19.80483,18.44548
2087-08,22.000937,23.70796,23.580717,24.00547,23.942204,22.269117,28.889208,20.498734,21.757702,28.55756,16.303417,23.339844,18.25768,17.395256
2087-09,18.883183,20.386755,19.699783,21.53152,19.568043,17.97075,25.132307,16.749166,17.212442,25.767467,12.880974,20.941238,14.296832,13.418626
2087-10,16.056198,17.390203,15.983501,18.547564,15.435271,14.1212635,21.622625,11.127002,12.049715,22.667137,9.886747,18.641647,10.124883,9.115302
2087-11,5.955874,6.872917,4.2740855,10.129264,3.9425917,3.0649695,9.696591,0.24751046,0.61065835,12.186445,-0.527545,9.777938,-1.1738005,-1.9561789
2087-12,-1.1778146,-0.57280296,-1.3883369,2.3468447,-3.213827,-2.1080682,4.022807,-5.881471,-4.0317206,6.8073983,-7.5206237,1.8232031,-7.2236233,-7.6139016
2088-01,-1.4868567,-0.857769,-0.44783428,1.1150936,-2.8985572,-2.007248,4.924698,-5.3899965,-3.8973038,6.44389,-8.03216,0.43688852,-6.6856546,-7.287116
2088-02,1.3117423,2.283547,1.5617138,4.9920716,0.17287455,-0.33465096,6.883054,-2.6579707,-1.7947022,8.33224,-5.553043,4.1215043,-4.14158,-4.917015
2088-03,7.1354837,8.469143,6.6996665,10.677456,6.1512284,4.3503857,12.572191,1.7606119,2.6222546,13.40413,-0.15887967,9.347418,0.5516136,-0.8519709
2088-04,10.167234,11.549963,9.897614,13.659717,9.909996,8.374281,16.123098,5.720235,7.079299,17.268404,3.470604,12.263307,3.9368434,2.8405402
2088-05,13.585397,15.0664,13.536024,16.936134,14.399171,12.028384,19.40996,10.304795,10.56295,20.004463,7.4984746,15.836846,8.383209,7.626037
2088-06,20.583708,22.045202,19.927326,23.406124,20.72431,19.099386,26.267357,15.496177,18.2705,27.499872,13.673023,21.99431,14.0399,13.250909
2088-07,22.58956,24.234772,24.464926,24.209475,24.22239,22.797295,30.028389,20.916882,22.941795,30.251019,16.318901,23.484173,18.739725,17.641666
2088-08,20.902607,22.49992,23.029524,23.377916,22.710869,20.806303,28.45084,20.446524,21.26797,28.395483,14.8600235,22.611666,17.62126,16.500736
2088-09,16.642632,18.155443,16.96268,19.242275,17.174942,16.388027,22.528378,14.7152605,16.043324,23.451748,10.866394,18.509573,11.693678,11.192355
2088-10,13.724929,15.030546,14.156452,16.952208,14.044466,13.491105,19.412504,10.759263,11.904521,20.124357,8.757227,16.882256,8.955308,8.517444
2088-11,4.574447,5.530546,4.1449165,8.153164,3.3473601,3.905064,9.533275,0.73088807,2.225525,11.781397,-0.93990344,8.301497,-1.3550023,-1.8939809
2088-12,-0.9563458,-0.33235076,-1.9321578,3.8052075,-2.856707,-0.17219959,2.9950092,-5.09547,-1.8674846,5.23101,-6.0022764,3.6714637,-7.126596,-6.7588058
2089-01,-0.9610621,-0.2369931,-0.48822892,1.8976872,-2.6357436,-0.8643588,4.975909,-4.703085,-2.5404537,7.25335,-7.203269,0.6498981,-6.313275,-6.206017
2089-02,0.7681409,1.7332152,0.21311359,4.7307296,-0.8685058,-0.5214278,6.0175676,-4.6204944,-2.3521616,7.597395,-5.9846044,3.7412646,-6.0757523,-6.696866
2089-03,6.078484,7.2375083,5.8982816,9.772556,5.006186,1.918755,11.9476385,0.08081607,0.32895234,13.072028,-2.056783,8.1974325,-0.45440802,-2.3484983
2089-04,7.581261,8.984977,7.692986,11.525667,8.30671,6.553233,13.064238,5.3059616,6.3625607,13.332551,1.5106207,10.010015,2.7822676,2.0767744
2089-05,14.899259,16.395905,16.231556,17.904997,16.435232,14.7211895,21.885891,13.2183,14.082486,22.044188,9.27252,17.07886,11.02079,10.09946
2089-06,18.807936,20.414387,18.301817,22.419113,19.976473,19.208887,23.989328,14.884608,18.423758,24.07482,13.595939,21.431126,13.261415,13.34286
2089-07,24.482716,26.155128,25.756481,26.87331,26.252079,23.692713,31.15685,21.958261,23.342747,31.365673,18.530193,26.840899,20.348667,19.288069
2089-08,20.305176,21.84419,20.93701,23.385073,21.363241,19.010794,26.530806,17.470692,18.443901,27.256088,13.924634,22.53068,15.50885,14.479699
2089-09,17.843119,19.288374,17.764786,20.95934,17.905392,15.984539,23.546782,14.211231,15.001178,24.647121,11.351765,19.79634,12.144706,11.186619
2089-10,14.071937,15.423767,14.921187,16.551872,14.465026,13.036386,20.361004,11.045333,11.867872,21.324705,8.305812,16.07086,9.446752,8.533839
2089-11,3.4410691,4.37594,3.149198,6.2321205,2.2256267,1.3693789,8.360371,-0.7309321,-0.82514495,10.084392,-2.8228388,5.828145,-2.61789,-3.5786397
2089-12,-2.4158096,-1.839628,-2.8440034,1.3785964,-4.3708267,-3.3614979,2.2473035,-6.3510594,-4.700866,4.781618,-8.461884,1.0263336,-8.390143,-8.830027
2090-01,0.8967549,1.6257961,2.225484,3.5351348,0.25743386,1.1427894,6.7696095,-0.8511602,-0.35110295,8.464749,-4.8650875,3.092046,-2.8053806,-3.0709617
2090-02,3.2894826,4.3072095,3.4728708,5.984609,1.975751,0.20713164,8.981426,-1.0721978,-1.5278028,10.330471,-4.4026523,4.8530493,-2.6228592,-3.8577726
2090-03,5.2883987,6.497244,4.5983534,9.779997,4.426795,2.0773463,10.232926,0.4958531,0.2175821,11.338789,-1.816534,8.396545,-0.95263684,-2.185213
2090-04,8.441413,9.819371,7.969095,13.2959175,8.778977,6.5515003,13.381634,5.4240284,5.1914873,13.328541,2.7767992,12.070113,2.974091,2.3023088
2090-05,13.89804,15.363471,14.005886,17.488728,14.439299,12.210467,20.151346,9.651734,10.811717,20.508179,7.6935225,16.342026,8.264694,7.281904
2090-06,18.67101,20.16751,19.973642,21.622211,20.00292,18.729753,25.839842,16.27934,18.645746,25.618528,12.583734,20.522789,14.219132,13.443591
2090-07,22.63116,24.298962,23.87182,24.289661,24.246891,22.241367,29.404787,20.244957,22.080378,29.900106,16.258865,23.365387,18.378078,17.34882
2090-08,20.02018,21.651508,21.68524,22.221695,21.97892,20.10152,27.14964,19.02851,20.367771,27.390648,14.244003,21.37431,16.497364,15.710898
2090-09,18.284264,19.741907,17.757463,21.226818,18.15984,16.139523,23.6758,14.189243,15.126563,25.128338,11.715805,20.192278,12.142251,11.303469
2090-10,12.4026785,13.712061,12.564259,15.858762,12.351177,11.973135,17.865278,10.16689,11.067732,18.896328,7.0755153,15.284316,7.350153,7.0020714
2090-11,6.8276486,7.735503,6.302512,9.62915,5.1986685,2.1246061,11.611481,0.46346852,-0.5908304,13.665421,-0.5330365,8.81302,0.18999755,-1.7065912
2090-12,-1.4143038,-0.77083385,-1.4082301,2.2617025,-2.7455416,-2.1342916,3.4586446,-5.898593,-4.367168,4.860412,-6.87803,2.5691862,-6.887772,-7.2224913
2091-01,-2.6531744,-1.9099747,-2.2673311,-0.50033504,-5.0170407,-2.505928,3.830188,-6.7712493,-4.545786,5.4194336,-8.872439,-0.48596817,-8.856436,-8.965608
2091-02,0.11955943,1.1964753,-0.22290008,3.9874523,-1.882184,-0.69949806,5.6195197,-6.606397,-2.321238,6.821638,-6.572967,3.2041872,-7.185963,-8.054393
2091-03,3.3419194,4.7091417,3.957,6.580909,3.8214238,1.9731483,9.230436,0.044399843,0.7686003,9.8949585,-2.9582496,5.165289,-1.4418292,-2.7072446
2091-04,10.669321,12.023598,10.111128,14.749009,10.201652,8.195326,16.034039,5.595615,6.890597,16.633654,3.6086159,13.552229,4.253766,3.0549762
2091-05,15.810024,17.399345,16.660309,18.573925,17.27147,15.707397,22.286243,14.113387,15.623177,22.292559,10.291117,17.432825,11.551956,10.899723
2091-06,20.700779,22.309675,20.617538,22.982561,21.223167,18.31231,26.775234,15.667406,17.732738,27.246372,13.486804,21.73759,14.606357,13.347239
2091-07,23.072027,24.8265,24.949642,24.715904,25.38421,22.455938,30.059313,21.45912,21.950539,30.203537,17.120554,24.174147,19.721342,18.430904
2091-08,20.620966,22.21676,21.738417,23.84242,21.972103,20.29992,27.263454,18.280762,19.972109,27.685741,14.781659,23.413189,16.391571,15.531446
2091-09,17.594807,19.055735,18.305372,21.220615,18.19267,16.253754,23.772745,14.6831045,15.185902,24.028807,11.638698,20.349432,12.768193,11.862992
2091-10,14.349863,15.604152,13.969169,17.559486,13.518475,12.221745,19.798138,8.987362,10.481451,21.433657,7.980918,17.104296,7.894636,6.903868
2091-11,4.043349,5.082505,4.3801184,7.4427667,3.630027,3.3269367,9.219551,0.5064961,1.252538,10.215245,-0.98944116,7.4801407,-1.1165228,-1.8924457
2091-12,0.837271,1.6304083,0.28710568,3.990155,-0.77330095,1.5251691,5.114894,-2.4962275,-0.10556554,7.4464607,-4.3412833,3.9547374,-4.7702923,-4.3780217
2092-01,-2.20E-05,0.6710987,0.41243273,3.2330248,-1.3973036,-1.3969699,5.511637,-4.1184754,-3.5442195,7.3316226,-6.3495107,2.5959952,-5.069869,-5.514781
2092-02,1.922142,2.9881618,1.0429683,5.733574,-0.029456269,1.3203533,6.888633,-3.1153977,-1.2288682,9.246501,-4.143548,5.5033035,-5.110574,-5.279978
2092-03,5.2544017,6.5137835,4.7075367,9.23445,4.4120545,1.6524924,10.464537,-0.54157776,-0.68975604,11.535506,-2.1195393,7.9710016,-1.2280782,-2.8479173
2092-04,10.51386,11.86814,9.763941,15.137882,10.54617,8.116892,15.4539585,6.142271,6.128737,15.907245,4.4928064,14.221867,4.5580187,3.8293853
2092-05,14.578906,16.100285,15.032285,18.042013,15.679105,13.8535595,20.724716,11.582975,12.267472,20.727835,9.109397,17.20783,9.761827,9.021755
2092-06,19.978092,21.585274,20.426157,23.246527,21.75305,19.35568,25.792027,16.681208,18.64678,25.719906,14.2992,22.336315,15.472956,14.828371
2092-07,24.702328,26.288877,25.315674,27.469297,26.171991,23.254326,30.632992,21.758656,22.693907,31.072727,18.391615,27.499289,20.115452,19.049437
2092-08,21.320213,22.896826,21.45442,24.640762,22.280231,20.28419,26.848886,19.05959,20.074064,27.49091,15.366216,24.074007,16.44543,15.669838
2092-09,17.608053,19.022339,16.53517,21.277899,17.143948,17.255054,22.503447,13.457065,16.511591,24.28993,11.708343,20.397339,11.089552,11.010516
2092-10,13.739184,14.97439,13.338463,17.095661,13.120923,11.927653,19.046114,9.381045,10.509332,20.716637,7.6434355,16.56761,7.837831,7.1552925
2092-11,5.089673,6.0932107,5.378024,7.07824,4.10935,3.5604575,10.895023,1.4727534,1.8499231,13.2341585,-0.9558482,7.0642033,-0.314024,-1.2050097
2092-12,-0.40515876,0.21064365,-0.81842846,3.1354613,-1.9882777,0.5281764,4.447316,-4.18869,-1.3350828,7.223145,-5.9427433,2.8702018,-6.084585,-5.7391744
2093-01,-0.2712569,0.54357314,-0.020888802,2.227309,-1.8709034,-0.8131877,5.328258,-4.8143806,-2.6965344,7.117205,-6.240272,1.9160628,-5.9019895,-5.977182
2093-02,3.7209518,4.64058,2.763118,7.7017274,1.7212074,0.808222,8.531994,-2.0708687,-1.8628966,10.992247,-3.7808874,6.315581,-3.0961297,-3.8307934
2093-03,4.9579453,6.282727,4.775961,9.150465,4.499396,3.6877518,10.344903,0.50300443,2.2643235,11.193663,-1.358425,7.9860673,-0.7990361,-1.6486958
2093-04,7.0811586,8.540318,7.5801177,10.211056,7.9240317,6.856928,13.265509,4.196623,4.8716965,13.676574,1.6673898,9.639962,2.1144445,1.3923202
2093-05,13.787705,15.255994,13.364839,17.686613,14.1994505,11.22127,19.26527,9.457482,9.929411,19.566887,7.366755,16.634882,7.804328,6.6041784
2093-06,18.877209,20.381477,18.990816,22.128065,19.467491,17.472506,24.884012,14.894242,16.760624,24.947065,12.217513,20.865988,13.251483,12.341315
2093-07,22.677294,24.314905,24.314856,24.073544,24.338615,21.069473,29.797718,19.96426,21.349052,30.003983,15.736589,22.84701,18.529224,16.983076
2093-08,20.212614,21.783857,20.850946,23.089115,21.0439,19.009953,26.487383,15.78824,18.149748,26.971624,13.658524,22.152138,14.819281,13.580727
2093-09,18.34148,19.811953,18.792871,20.891588,18.663296,16.336418,24.676256,14.15043,15.194581,25.904444,11.661707,19.85681,12.929311,11.828081
2093-10,11.269792,12.627611,11.245835,14.749967,11.398561,10.51785,16.320757,8.313389,9.003064,16.971773,6.2556057,14.242066,6.2147202,5.809226
2093-11,5.6401057,6.6843443,5.3110757,9.06512,4.9539447,5.075156,10.151646,1.9519883,2.6457367,11.616435,0.5919941,8.946696,0.25888792,-0.088391595
2093-12,-0.05960476,0.69344383,0.24281491,2.4118223,-0.8155756,1.2245072,4.8927526,-1.9680787,-0.52807784,6.994861,-4.903737,2.8088973,-4.546582,-4.2398767
2094-01,3.0345805,3.5365076,2.6449268,7.2031317,0.44542962,0.7981985,7.619575,-2.7027168,-1.7470275,9.849895,-4.233094,6.6675262,-2.988774,-3.542513
2094-02,-0.83214283,0.15590186,-0.42740408,3.2786665,-1.743154,-1.1870803,5.2562056,-5.709719,-2.9421232,6.647835,-7.172092,1.976426,-6.6435766,-7.146276
2094-03,8.257422,9.630524,8.8614025,10.933633,8.271088,7.120362,14.689085,2.224208,5.6374545,15.57753,1.8793652,10.134165,2.2963865,0.8539575
2094-04,9.443038,10.845569,8.992515,13.584507,9.010111,8.326404,14.906177,4.9416623,7.069111,15.4998865,2.9912977,12.225817,3.2274456,2.4364595
2094-05,15.224218,16.685143,15.010141,19.486652,16.204401,14.300338,20.557055,11.511969,13.012485,20.337076,9.844267,18.481503,9.897559,9.302209
2094-06,20.466383,22.043747,19.754997,24.41669,21.238317,19.173014,25.451077,15.057199,17.22707,25.590162,14.814842,23.820452,14.331752,13.759852
2094-07,23.677378,25.295183,25.010973,26.035341,25.172853,22.267992,30.493656,21.047922,22.12725,30.90652,17.075039,25.458588,19.3622,17.96291
2094-08,20.988527,22.530775,22.54847,23.603416,22.123327,19.289236,28.337204,17.541853,18.72706,28.447905,14.188057,22.797113,16.354897,14.746802
2094-09,18.066196,19.485474,17.643597,21.400003,17.702133,16.418692,23.499382,13.517597,15.359,24.85788,11.437284,20.36806,11.792409,10.916734
2094-10,11.460796,12.62074,10.368501,15.395673,10.1186905,8.428806,15.913909,6.686815,6.955977,17.727064,4.8221827,14.75328,4.8545566,3.8705692
2094-11,2.5189402,3.391778,2.7243817,4.974094,0.99712837,0.6570126,8.214265,-1.2829225,-0.16344926,10.602324,-4.8664145,4.1485844,-3.1481464,-4.286214
2094-12,-0.39668298,0.2993635,-0.19502899,3.0975802,-1.6657702,0.617542,4.790716,-3.5129437,-1.1594839,6.873988,-5.685718,2.939628,-5.462007,-5.2765875
2095-01,-0.7672339,-0.001276298,-0.042211488,1.8865701,-2.0751433,-0.5717873,5.1869993,-4.419111,-2.377141,6.637835,-6.418374,1.2198265,-5.9166775,-5.8361316
2095-02,3.5878997,4.6066933,4.4382463,5.8763328,2.3091187,1.6388445,10.333943,-1.4560463,-0.23475224,11.9695635,-3.6775913,5.327293,-2.1526115,-3.1985044
2095-03,4.104848,5.3688607,4.1347218,7.9627337,3.8892164,1.4091148,9.649952,-0.11567493,-0.6221284,10.706982,-2.8124392,6.434366,-1.3429292,-2.6869974
2095-04,7.987235,9.414608,8.329636,11.193429,8.240079,7.3943706,14.387422,4.8603554,6.391914,15.102057,1.6759557,10.014357,2.5826936,1.7980044
2095-05,13.143627,14.666351,12.890172,17.162466,13.930581,13.455376,18.58163,11.096636,12.661229,18.85371,7.661594,16.13425,7.947145,7.6658874
2095-06,19.245226,20.769964,18.966059,22.601913,19.792896,18.194159,24.884462,14.830094,17.650843,24.975098,12.804782,21.293621,13.310913,12.696227
2095-07,22.615007,24.35362,24.03487,24.27113,24.841509,22.36066,29.277178,20.174566,21.940168,29.643959,16.818897,23.347948,18.960917,17.992413
2095-08,21.08689,22.588516,22.959072,23.48755,22.278305,20.041176,28.784386,20.227835,20.706419,29.568895,14.233667,22.2423,17.272905,15.979444
2095-09,18.58027,19.942589,18.437666,21.618906,18.254347,17.014194,24.544727,14.650171,16.041876,26.410053,11.678601,20.521547,12.537328,11.66747
2095-10,10.580872,11.694034,8.513173,15.841488,8.611396,5.0698547,14.065824,4.20812,2.9610608,15.409391,3.440922,15.271043,2.8742747,1.5572368
2095-11,3.5319157,4.201437,2.805368,7.9215255,1.1344424,0.7133695,8.28081,-0.09671732,-0.12684973,10.493641,-3.8843722,7.3941,-3.1467319,-4.2994275
2095-12,1.9459819,2.6403015,2.0100944,4.71994,0.11458791,1.8521073,7.075853,-1.1168078,-0.057985634,9.554036,-4.1011324,4.4732647,-3.6244657,-3.795097
2096-01,0.15055184,0.9599467,1.2745584,2.871126,-0.5418265,-0.02834164,6.02543,-1.7260684,-1.8919384,7.451795,-5.6353345,2.7620633,-3.6392992,-3.9392338
2096-02,1.332348,2.298461,1.5158217,4.6115084,0.2367303,-0.9840488,6.9606957,-2.5195105,-2.8639255,8.617271,-5.882262,3.419086,-4.1455164,-5.1575656
2096-03,5.3605337,6.555413,5.6706247,8.985939,4.848115,3.8449743,11.712134,0.82743454,2.6343818,12.983639,-1.5152682,8.028466,-0.4597833,-1.6410861
2096-04,11.056733,12.50653,11.77307,14.040196,12.07244,9.834679,17.391888,8.394673,8.878035,17.746613,4.8816476,12.83498,6.464002,5.3444033
2096-05,15.237926,16.794865,16.036966,18.087427,16.604385,14.1338825,21.587433,12.312603,12.901837,21.684412,9.198158,16.905159,10.799149,9.59869
2096-06,19.471819,21.04048,20.046051,22.495878,20.665121,19.264975,25.849508,16.162424,18.702627,26.033627,13.354655,21.524694,14.462837,13.743413
2096-07,22.984615,24.612963,24.93579,24.697514,25.028238,21.454157,30.336708,20.72265,21.109447,30.677214,16.24673,23.622913,19.346754,17.716557
2096-08,22.231153,23.861044,23.614265,24.194471,23.613522,22.212818,29.376812,19.724194,21.865923,30.22748,15.900491,23.149635,17.917747,16.995611
2096-09,17.586012,18.950293,16.402119,21.072086,16.798725,14.692198,22.566088,12.363665,13.600378,24.735842,10.56238,19.906015,10.66694,9.801753
2096-10,13.275193,14.59381,14.104001,15.90817,13.360504,12.555892,19.514687,10.472808,11.277387,20.783783,7.527196,15.374118,8.601111,7.857496
2096-11,5.7035737,6.625551,4.8947196,9.170903,4.1205215,3.3387957,10.249458,0.5282512,0.6884891,12.406952,-0.4668848,8.932778,-0.8389646,-1.8178884
2096-12,-1.8802799,-1.2966964,-0.93184686,1.2787217,-3.9249961,-3.999614,4.221168,-7.576019,-7.068971,5.907402,-8.981107,0.658272,-7.5344834,-9.096347
2097-01,0.6545698,1.3593531,1.7358447,3.6389134,-0.3230851,1.0496088,6.767612,-1.5500352,-0.96598047,8.649644,-4.9873466,3.5296054,-3.5262887,-3.6355944
2097-02,4.1277556,5.2346473,5.44162,6.2492795,3.2120707,3.4551308,11.1383705,0.29280028,2.0311637,11.889416,-2.877589,5.6118803,-1.1759915,-2.172393
2097-03,7.8783393,9.246403,7.0960217,11.687235,7.1084156,5.2106853,12.806415,1.1187236,3.2476268,13.488728,0.9010016,10.634739,0.8699682,-0.6883079
2097-04,9.529731,10.819672,9.363754,13.224472,9.323894,6.4666953,15.248636,5.7086625,5.940992,15.778513,1.9818267,11.663281,3.630896,2.1660264
2097-05,15.865664,17.346157,15.417554,19.48691,16.254414,14.110143,21.230125,11.166565,12.777599,21.37004,9.421841,18.283588,9.821889,8.817633
2097-06,20.92786,22.421099,19.489248,24.886036,21.007423,18.744576,25.316572,15.036386,17.693459,25.784239,14.300683,24.010677,14.089034,13.363389
2097-07,24.05186,25.656982,25.131344,26.129772,25.20032,22.494024,30.904638,20.465752,22.540253,31.63832,16.898678,24.936054,19.150381,17.7153
2097-08,21.612007,23.371069,22.472595,23.663416,23.434402,22.452892,27.678015,19.786081,21.94062,27.965559,16.28168,22.979214,17.492264,17.059662
2097-09,17.906599,19.37962,17.273153,21.230844,17.863216,16.135963,23.083744,12.644939,14.180765,24.28553,11.753841,20.45115,11.550047,10.832078
2097-10,9.52802,10.800598,10.57622,12.463417,10.027095,9.480891,15.837487,7.5523148,8.087907,16.61286,4.20724,11.936202,5.3034673,4.7881474
2097-11,4.8357315,5.738224,4.756837,7.7991323,3.6204243,3.0220466,10.133408,0.69096595,1.4500527,12.424949,-1.774233,7.1973276,-0.9643282,-2.0325696
2097-12,0.897353,1.4966505,0.9310546,3.9118695,-0.77322346,0.7022887,6.035692,-2.3983493,-0.3925285,8.345939,-5.4502525,3.5255451,-4.4450707,-4.6534505
2098-01,1.6509435,2.2562096,2.2348194,5.8845425,0.11768882,2.1649523,6.8189783,-0.32793856,0.3703512,8.674284,-4.0508623,5.444788,-2.8872476,-2.9677577
2098-02,-0.5129421,0.47505832,0.7779218,3.2807603,-0.71696407,-1.0368378,6.092963,-3.8377447,-2.7861655,6.917009,-6.997678,2.365797,-5.3147326,-6.3715653
2098-03,4.2166386,5.347667,4.165227,8.209598,3.660776,-0.22515255,9.852756,-0.6432041,-1.5378847,10.917176,-3.6063733,6.462978,-1.6786621,-3.5626624
2098-04,9.801015,11.189021,9.0847435,14.302146,9.550539,8.255286,14.892841,5.2828374,6.7917714,15.454727,3.5104725,13.258435,3.4735043,2.6149588
2098-05,12.486667,13.855832,11.526543,16.671387,12.475618,10.298198,17.528254,7.916811,9.160056,18.255653,5.942521,15.580008,6.0952888,5.256637
2098-06,19.596998,21.175953,20.02114,22.60547,21.010988,19.102514,25.586674,15.787697,18.574867,25.28783,13.463156,21.241158,14.549872,13.746351
2098-07,22.468876,24.156967,24.072084,24.01525,24.320292,20.857803,29.370256,19.670767,20.554688,29.549055,15.881425,23.047476,18.516447,16.97422
2098-08,20.787878,22.388798,21.803118,23.196127,21.658176,19.79559,27.702707,17.201973,20.10743,27.985203,14.164935,22.142233,15.636137,14.472672
2098-09,17.025064,18.417862,16.804476,20.417461,16.55977,14.1675205,23.04851,11.173839,12.3905735,24.28354,10.198233,19.590054,10.546549,9.423125
2098-10,10.468462,11.72408,10.785681,14.029708,10.229901,9.569536,16.31764,7.7704797,8.088241,17.524416,5.0108047,13.341416,5.3754563,4.8509393
